Match_ID,T1P1,T1P2,T1P3,T1P4,T1P5,T1P6,T1P7,T1P8,T1P9,T1P10,T1P11,T2P1,T2P2,T2P3,T2P4,T2P5,T2P6,T2P7,T2P8,T2P9,T2P10,T2P11,T1P1_ID,T1P2_ID,T1P3_ID,T1P4_ID,T1P5_ID,T1P6_ID,T1P7_ID,T1P8_ID,T1P9_ID,T1P10_ID,T1P11_ID,T2P1_ID,T2P2_ID,T2P3_ID,T2P4_ID,T2P5_ID,T2P6_ID,T2P7_ID,T2P8_ID,T2P9_ID,T2P10_ID,T2P11_ID
1082635,SV Samson,KK Nair,SS Iyer,RR Pant,CJ Anderson,MN Samuels,PJ Cummins,K Rabada,A Mishra,Mohammed Shami,Z Khan,LMP Simmons,PA Patel,KA Pollard,RG Sharma,HH Pandya,N Rana,KV Sharma,Harbhajan Singh,MJ McClenaghan,SL Malinga,JJ Bumrah,90582,90286,90572,90483,90120,90365,90426,90267,90010,90371,90652,90313,90418,90272,90471,90211,90387,90300,90203,90356,90552,90245
1082634,DA Warner,S Dhawan,KS Williamson,Yuvraj Singh,MC Henriques,NV Ojha,Bipul Sharma,Rashid Khan,B Kumar,S Kaul,A Nehra,AM Rahane,RA Tripathi,SPD Smith,BA Stokes,MS Dhoni,DT Christian,MK Tiwary,Washington Sundar,SN Thakur,JD Unadkat,Imran Tahir,90142,90501,90298,90650,90343,90400,90102,90463,90087,90504,90013,90054,90461,90567,90094,90378,90175,90360,90634,90560,90239,90221
1082633,Mandeep Singh,CH Gayle,V Kohli,AB de Villiers,KM Jadhav,SR Watson,P Negi,S Aravind,S Badree,A Choudhary,YS Chahal,HM Amla,MJ Guptill,SE Marsh,M Vohra,WP Saha,GJ Maxwell,AR Patel,MM Sharma,VR Aaron,Sandeep Sharma,T Natarajan,90340,90118,90617,90028,90290,90569,90411,90497,90498,90005,90649,90212,90353,90535,90335,90636,90197,90070,90364,90625,90524,90589
1082632,SV Samson,KK Nair,RR Pant,SS Iyer,CJ Anderson,MN Samuels,PJ Cummins,K Rabada,S Nadeem,A Mishra,Mohammed Shami,DR Smith,BB McCullum,SK Raina,KD Karthik,AJ Finch,Ishan Kishan,RA Jadeja,JP Faulkner,PJ Sangwan,Basil Thampi,Ankit Soni,90582,90286,90483,90572,90120,90365,90426,90267,90509,90010,90371,90172,90097,90549,90281,90046,90225,90459,90257,90427,90095,90062
1082631,SP Narine,G Gambhir,SP Jackson,MK Pandey,YK Pathan,C de Grandhomme,SA Yadav,CR Woakes,NM Coulter-Nile,UT Yadav,Kuldeep Yadav,AM Rahane,RA Tripathi,SPD Smith,MK Tiwary,BA Stokes,MS Dhoni,DT Christian,Washington Sundar,SN Thakur,JD Unadkat,Imran Tahir,90566,90187,90565,90359,90647,90109,90521,90131,90397,90616,90299,90054,90461,90567,90360,90094,90378,90175,90634,90560,90239,90221
1082630,SV Samson,KK Nair,RR Pant,SS Iyer,CJ Anderson,CH Morris,AD Mathews,J Yadav,K Rabada,A Mishra,Mohammed Shami,DA Warner,S Dhawan,KS Williamson,Yuvraj Singh,MC Henriques,DJ Hooda,NV Ojha,B Kumar,Rashid Khan,S Kaul,Mohammed Siraj,90582,90286,90483,90572,90120,90119,90040,90231,90267,90010,90371,90142,90501,90298,90650,90343,90151,90400,90087,90463,90504,90372
1082629,AM Rahane,RA Tripathi,SPD Smith,MK Tiwary,BA Stokes,MS Dhoni,DT Christian,Washington Sundar,JD Unadkat,SN Thakur,Imran Tahir,Ishan Kishan,BB McCullum,SK Raina,AJ Finch,DR Smith,KD Karthik,RA Jadeja,JP Faulkner,PJ Sangwan,Basil Thampi,Ankit Soni,90054,90461,90567,90360,90094,90378,90175,90634,90239,90560,90221,90225,90097,90549,90046,90172,90281,90459,90257,90427,90095,90062
1082628,PA Patel,JC Buttler,N Rana,RG Sharma,KA Pollard,KH Pandya,KV Sharma,HH Pandya,MJ McClenaghan,SL Malinga,JJ Bumrah,V Kohli,Mandeep Singh,TM Head,AB de Villiers,KM Jadhav,SR Watson,P Negi,AF Milne,S Aravind,A Choudhary,YS Chahal,90418,90237,90387,90471,90272,90282,90300,90211,90356,90552,90245,90617,90340,90604,90028,90290,90569,90411,90043,90497,90005,90649
1082627,DA Warner,S Dhawan,KS Williamson,Yuvraj Singh,MC Henriques,NV Ojha,Bipul Sharma,B Kumar,Rashid Khan,S Kaul,Mohammed Siraj,SP Narine,G Gambhir,RV Uthappa,MK Pandey,YK Pathan,SP Jackson,C de Grandhomme,CR Woakes,NM Coulter-Nile,UT Yadav,Kuldeep Yadav,90142,90501,90298,90650,90343,90400,90102,90087,90463,90504,90372,90566,90187,90494,90359,90647,90565,90109,90131,90397,90616,90299
1082626,MJ Guptill,HM Amla,M Vohra,SE Marsh,GJ Maxwell,WP Saha,AR Patel,MM Sharma,VR Aaron,Sandeep Sharma,T Natarajan,SV Samson,SW Billings,KK Nair,SS Iyer,RR Pant,CJ Anderson,CH Morris,K Rabada,A Mishra,Mohammed Shami,S Nadeem,90353,90212,90335,90535,90197,90636,90070,90364,90625,90524,90589,90582,90583,90286,90572,90483,90120,90119,90267,90010,90371,90509
1082625,Ishan Kishan,BB McCullum,SK Raina,AJ Finch,KD Karthik,RA Jadeja,JP Faulkner,IK Pathan,AJ Tye,Basil Thampi,Ankit Soni,PA Patel,JC Buttler,N Rana,RG Sharma,KA Pollard,KH Pandya,HH Pandya,Harbhajan Singh,MJ McClenaghan,JJ Bumrah,SL Malinga,90225,90097,90549,90046,90281,90459,90257,90220,90048,90095,90062,90418,90237,90387,90471,90272,90282,90211,90203,90356,90245,90552
1082624,AM Rahane,RA Tripathi,SPD Smith,MK Tiwary,MS Dhoni,DT Christian,Washington Sundar,LH Ferguson,JD Unadkat,DL Chahar,Imran Tahir,TM Head,V Kohli,AB de Villiers,KM Jadhav,Sachin Baby,STR Binny,P Negi,AF Milne,S Badree,S Aravind,YS Chahal,90054,90461,90567,90360,90378,90175,90634,90310,90239,90161,90221,90604,90617,90028,90290,90522,90579,90411,90043,90498,90497,90649
1082622,SP Narine,G Gambhir,RV Uthappa,MK Pandey,SP Jackson,YK Pathan,C de Grandhomme,CR Woakes,NM Coulter-Nile,UT Yadav,Kuldeep Yadav,SV Samson,KK Nair,SS Iyer,RR Pant,CH Morris,CJ Anderson,AR Bawne,PJ Cummins,K Rabada,A Mishra,Z Khan,90566,90187,90494,90359,90565,90647,90109,90131,90397,90616,90299,90582,90286,90572,90483,90119,90120,90069,90426,90267,90010,90652
1082623,MJ Guptill,M Vohra,SE Marsh,GJ Maxwell,EJG Morgan,WP Saha,AR Patel,Anureet Singh,MM Sharma,I Sharma,KC Cariappa,DA Warner,S Dhawan,KS Williamson,Yuvraj Singh,MC Henriques,DJ Hooda,NV Ojha,B Kumar,A Nehra,S Kaul,Rashid Khan,90353,90335,90535,90197,90179,90636,90070,90065,90364,90216,90279,90142,90501,90298,90650,90343,90151,90400,90087,90013,90504,90463
1082621,CH Gayle,V Kohli,AB de Villiers,TM Head,KM Jadhav,Mandeep Singh,P Negi,S Badree,S Aravind,A Choudhary,YS Chahal,Ishan Kishan,BB McCullum,SK Raina,AJ Finch,RA Jadeja,KD Karthik,JP Faulkner,AJ Tye,Basil Thampi,NB Singh,Ankit Soni,90118,90617,90028,90604,90290,90340,90411,90498,90497,90005,90649,90225,90097,90549,90046,90459,90281,90257,90048,90095,90390,90062
1082620,AM Rahane,RA Tripathi,SPD Smith,MS Dhoni,MK Tiwary,DT Christian,F du Plessis,Washington Sundar,SN Thakur,JD Unadkat,Imran Tahir,SP Narine,G Gambhir,RV Uthappa,DM Bravo,MK Pandey,YK Pathan,C de Grandhomme,CR Woakes,PP Chawla,Kuldeep Yadav,UT Yadav,90054,90461,90567,90378,90360,90175,90182,90634,90560,90239,90221,90566,90187,90494,90163,90359,90647,90109,90131,90431,90299,90616
1082618,PA Patel,JC Buttler,N Rana,RG Sharma,KV Sharma,KA Pollard,HH Pandya,Harbhajan Singh,MJ McClenaghan,MG Johnson,JJ Bumrah,AM Rahane,RA Tripathi,SPD Smith,MS Dhoni,BA Stokes,MK Tiwary,DT Christian,Washington Sundar,SN Thakur,JD Unadkat,Imran Tahir,90418,90237,90387,90471,90300,90272,90211,90203,90356,90349,90245,90054,90461,90567,90378,90094,90360,90175,90634,90560,90239,90221
1082617,SP Narine,G Gambhir,RV Uthappa,MK Pandey,YK Pathan,SA Yadav,C de Grandhomme,CR Woakes,NM Coulter-Nile,UT Yadav,Kuldeep Yadav,CH Gayle,V Kohli,Mandeep Singh,AB de Villiers,KM Jadhav,STR Binny,P Negi,S Badree,TS Mills,S Aravind,YS Chahal,90566,90187,90494,90359,90647,90521,90109,90131,90397,90616,90299,90118,90617,90340,90028,90290,90579,90411,90498,90608,90497,90649
1082616,BB McCullum,AJ Finch,SK Raina,KD Karthik,RA Jadeja,DR Smith,AD Nath,AJ Tye,Basil Thampi,SS Agarwal,NB Singh,M Vohra,HM Amla,SE Marsh,GJ Maxwell,MP Stoinis,AR Patel,WP Saha,MM Sharma,KC Cariappa,T Natarajan,Sandeep Sharma,90097,90046,90549,90281,90459,90172,90041,90048,90095,90570,90390,90335,90212,90535,90197,90375,90070,90636,90364,90279,90589,90524
